date,username,tweet,hashtags,link
3/19/2022,icabtwn,Thank you #MannyPacquiao for knowing the purpose of TESDA.,['mannypacquiao'],https://twitter.com/IcaBtwn/status/1505160160272035842
3/19/2022,pauumeow,"“Dapat ilagay ang tamang tao [IATF]…para alam nila yung ginagawa nila. Kung swimming ang labanan dapat swimmer ang ilagay mo, hindi boxer. Kung boxing labanan, edi boxer ilagay mo.”   Whooo, Bars!! #MannyPacquiao #PiliPinasDebates2022  https://t.co/fMDwq2SxDd","['mannypacquiao', 'pilipinasdebates2022']",https://twitter.com/PauuMeow/status/1505156267790192644
3/19/2022,jpoy1982,EMMANUEL MEANS GOD IS WITH US #MANNYPACQUIAO #PiliPinasDebates2022,"['mannypacquiao', 'pilipinasdebates2022']",https://twitter.com/JPoy1982/status/1505145382694707204
3/19/2022,javierjismael1,"#PiliPinasDebates2022 Presidential Candidate Manny Pacquiao says that on the first year of his administration, he will focus on the GDP and in improving the country's economy#theManilaTimes #mannyPacquiao","['pilipinasdebates2022', 'mannypacquiao']",https://twitter.com/JAVIERJISMAEL1/status/1505144626801672192
3/18/2022,catsarenotcute,Let's say I am Undecided. How would you convince me to vote for your candidate? Please be respectful.  Go.   #Halalan2022 #UniteamBBMSara2022 #LeniRobredo2022 #pinglacson #iskomoreno #mannypacquiao,"['halalan2022', 'uniteambbmsara2022', 'lenirobredo2022', 'pinglacson', 'iskomoreno', 'mannypacquiao']",https://twitter.com/catsarenotcute/status/1504764746679025669
3/18/2022,erin48114165,"Sinu b ang karapatdapat manalo c pagka-presidente ng Pilipinas (A thread)  #BBMForPresident  #LeniForPresident2022  #IskoMoreno  #mannypacquiao #pinglacson  You can choose to ignore my tweet but since this is my page, I have the right to say my piece.","['bbmforpresident', 'leniforpresident2022', 'iskomoreno', 'mannypacquiao', 'pinglacson']",https://twitter.com/erin48114165/status/1504504486286528518
3/17/2022,masterlei8,#storytime #valentinerosales #MannyPacquiao  https://t.co/2VAIzSru16,"['storytime', 'valentinerosales', 'mannypacquiao']",https://twitter.com/MasterLei8/status/1504421957441560579
3/17/2022,worldboxingnews,"Manny Pacquiao a long shot in Presidential election, tipped for comeback  https://t.co/ATlthgEgBi #MannyPacquiao  https://t.co/E4vdCgKIWD",['mannypacquiao'],https://twitter.com/WorldBoxingNews/status/1504420368815214595
3/17/2022,mpac_foundation,"For over 24 years, Cameleon PH has been working to protect &amp; heal young girls who are survivors of sexual abuse.  Their centers provide a safe &amp; therapeutic environment for these girls. Visit  https://t.co/tfopSLb11M   Join the fight today!  #PacquiaoFoundation #MannyPacquiao  https://t.co/DUei6pPjsf","['pacquiaofoundation', 'mannypacquiao']",https://twitter.com/MPac_Foundation/status/1504388207345291267
3/17/2022,presidentsbn,Airdrop 2500 #MannyPunk #NFTs! OpenSea Account Only guys. Idol #MannyPacquiao  Utility  https://t.co/ED1uBKyyqZ  Discord  https://t.co/duwMBB8QUA  Twitter  https://t.co/8TI4toQrVq  #VorzAvats  https://t.co/y7QUlOpzVm,"['mannypunk', 'nfts', 'mannypacquiao', 'vorzavats']",https://twitter.com/PresidentSBN/status/1504350259492794369
3/17/2022,ccllarenas,When #mannypacquiao said to #tedfailon that most politicians have business and using their position for their own benefit 😏 #tagalaspiñas #Corruption #PHVote #newsfm #radyosingko #tVfive #tv5,"['mannypacquiao', 'tedfailon', 'tagalaspiñas', 'corruption', 'phvote', 'newsfm', 'radyosingko', 'tvfive', 'tv5']",https://twitter.com/ccllarenas/status/1504268668288397313
3/17/2022,ccllarenas,When #mannypacquiao said to #tedfailon that most politicians have business and using their position for their own benefit 😏 #tagalaspiñas #Corruption #PHVote,"['mannypacquiao', 'tedfailon', 'tagalaspiñas', 'corruption', 'phvote']",https://twitter.com/ccllarenas/status/1504266772391686144
3/16/2022,awittylang,"last election, nagpapalit gyud kog tshirt ni DU30 bsag di ko botante. karon di gyapon ko botante hehehe #natamadmagparehistro #BBM #LetLeniLead #Isko #MannyPacquiao #sorrypi","['natamadmagparehistro', 'bbm', 'letlenilead', 'isko', 'mannypacquiao', 'sorrypi']",https://twitter.com/awittylang/status/1504077162202030083
3/16/2022,blackfarmerlink,Black Farmers Link YouTube Videos:  Description: Black Many 😎😎🖤💣🖤🕶👑🇮🇳🇮🇳 ll #balack #mannypacquiao #viralvideo Video:  https://t.co/WsqetNULLd,"['balack', 'mannypacquiao', 'viralvideo']",https://twitter.com/blackfarmerlink/status/1504039517652721667
3/16/2022,ccnews__,¿Crees que #MannyPacquiao gane la presidencia de #Filipinas?  https://t.co/DcwJ8FwYvj,"['mannypacquiao', 'filipinas']",https://twitter.com/CCNews__/status/1503883749829881863
3/16/2022,sottoernesto,"@SyLicoNgaAko @datumx11 #MannyPacquiao Do the right thing! Help,#LeniRobredo.","['mannypacquiao', 'lenirobredo']",https://twitter.com/SottoErnesto/status/1503852020230332418
