,date,tweet
303,2/21/2022,iyak cancel bully curse threaten insult call fake news say the country is hopeless and announce theyre leaving in 3 2 1
304,2/21/2022,mga shunga kayo na talagaang iq level nyo below sea levell how can a measly  1 affect the lives of many sino uca cancel nyo those businesses would rather have the support of the majority kami yun pesky houseflies
305,2/21/2022,patuloy na nangunguna ang uniteam
306,2/21/2022,pinoy ofw worldwide na wala pang bbm sara merch madami ako design sa redbubble and teepublic store ko share ko lang latest design ko
307,2/21/2022,ka we will never forget
308,2/21/2022,the philippines will be great again for bbmarcos for president
309,2/21/2022,pagaling ka papzsana wala muna handshake hanggang sa maghilom yang sugat nyokasama po kayo lagi sa dasal ko
310,2/21/2022,yes i am a filipino and my
311,2/20/2022,please just put bbm in a popemobile or a vehicle that is safe im sure bbm supporters would agree and understand that his safety is more important let us not take risks because we know how desperate some people are
312,2/20/2022,yes nag uumpisa na yung campaign ng bbmsara na umikot sa city namin hahahah
313,2/19/2022,weee nagpapatawa ba kayo
314,2/19/2022,pagod na pagod na president at vpres ko laki ng inikot nyo north amp south ginabi na nga kayo eh di na kinaya ni pops makipag kamay si inday sara g paaaa hahahaahaha batangbata
315,2/19/2022,from a resident of project 7 qc
316,2/19/2022,may kabataan for ata ang pogi nung mga nakasakay eh hahahahaahahahha pero ikaw parin hanap ko noh
317,2/19/2022,team bahay hehe nakalive padn sila
318,2/18/2022,respect my opinion kahit convicted at sinungaling iboboto ko
319,2/18/2022,to all pinkininam jan at iba pa this one is a must talagang mapapasaltik ka sa nangyari nung panahon ni fem
320,2/18/2022,inday sara is a horse signmaganda ang forecastlucky sign this year kasama ang rooster bbm is a rooster
321,2/18/2022,sabi ni leody iboto na daw wag lang si bbm hahaha pakawala ka ba ng npa hhahaha
322,2/18/2022,wag mo na gamitin yang double standardsmisogyny fanaticism cards mo hindi ba pwedeng may mas preferred na kandidato ang ibang pinoy kesa dyan sa nanay leni niyo
323,2/18/2022,you are wrong ng dahil kay corykong nag hirap lalo ang pinas
324,2/18/2022,ang pinaka malaking pangyayari sa history ng pinas
325,2/18/2022,cant even put two sentences together
326,2/18/2022,fake news nanaman kayo boy 11 pa din official senatorial slate nila
327,2/18/2022,majority filipinos around the world is for bbm its undeniable as you can see reds are everywhere cheers and mabuhay
328,2/17/2022,si ang nandaya nung 2016 daming ebidensya pinagtakpan lang ni noynoygising na natutulog ka pasa loob ng 35 yrs walang nagawa ang mga dilawan tapos ibabalik nyo ulitmaawa kayo sa taong bayanniloloko na tayo bulag pa ri
329,2/17/2022,ahahahahahahaha now everyone wants to be claritafied huh if this is true
330,2/17/2022,marcos latta
331,2/17/2022,congratulations our future president we are so proud cant wait for may 9th praying for a clean election and the day when we will all celebrate and streets will turn red because of your supporters wearing red
332,2/17/2022,just the reverse were real human being for bbm
333,2/17/2022,isang town pa lang to wala pa sila sa laoag city what was supposed to be a 2hour drive with regular car speed took 8 hours sa dami ng tao
334,2/17/2022,yes for bbmsara supporters only follow me and ill definitely follow youmabuhay
335,2/22/2022,never again talaga sa martial law bhe as in ekissss talagaaa
336,2/22/2022,corrupt 7 counts yun peke ang credentials but he insisted he have a degree srsly tax evader if you will become the next pres how will you convince the people to pay their tax in time how
337,2/22/2022,what twist again chile as long it doesnt affect our themba
338,2/21/2022,retire na di pa president mukhang nanganak na ng siyam na beses
339,2/21/2022,ayan we dont need to explain na ang linyahan kasi buking na nagsisinungaling tsk tsk tsk
340,2/21/2022,alin dun ang totoo ang magnakaw at pumatay ng tao at ibenta ang pinas sa tsina sa sunod pati yang lupang kinatatayuan mu na ibenta na ni digong
341,2/21/2022,hindi kami napaplastikan ke leni ikaw lang mas napa plastikan kami sa magnanakaw mamatay tao sinungaling na nagpapangap na matino at ginagawa ang mga history revisionism at fake news katulad ni bobong narcos at sara dutae
342,2/21/2022,so true thank u so much din
343,2/21/2022,nandidiri o masyadong mababa ang pain threshold
344,2/21/2022,maidagdag ko lang until tumigil sila sa pulitika walang saysay ang sinasabing unity na galing sa ilong lang
345,2/21/2022,tang ina sa kanang kamay ka sinubukang hawakan sinungaling
346,2/20/2022,do the marcoses know how to love in return anong pagkakaisa ang gusto nilang mangyari pagkakaisa para maupo ulit sila sa kapangyarihan at gamitin ito para sa pansariling intensyon
347,2/20/2022,iretweet lang ng iretweet ang video na to bbm maling kamay nasa right o o yung sugat mo nasa left quotangquota na yung kasinungalingan mo samin hyup ka
348,2/20/2022,need ng covid as an excuse for hearing boom covid positive result the next day need ng sugat as an excuse for rejecting handshakes boom may sugat the next day ang convenient ng sakit nya no nauuna diagnosis bago yung sakit
349,2/20/2022,ok lang yan kahit nag ka sugat si bbm may unity parin naman
350,2/20/2022,pres duterte described as weakampspoiled so truehe only speaks english well he didnt even earn a masters degree like lee kuan yews son who is now running singapore amp went to both camb
351,2/20/2022,bakit ang bobo ng mga bbm supporters bakit di ko maintindihan bakit ang bobo niyo badtrip kung gano kayo kabobo para lang mabasa niyo to
352,2/20/2022,we will not cede one square inch of the philippines to any country bongbong marcos that inhale at the end of his speech vulnerable heartfelt but firm why is this not on maintream media
353,2/20/2022,at hindi galing kay marcos kungdi sa usaid credit grabbing noon pa fact chect false na kay marcos galing yan
354,2/20/2022,bakit kaya ang suot eh di naman malamig mainit kaya may tinatago kaya takot mahawakan
355,2/20/2022,hahahaha nandidiri pa nga
356,2/20/2022,after watching the kbp debate i realized kung bakit duwag si bbm sa pag utalutal pa lang ubos na ang 5 minutes niya
357,2/20/2022,kung sumusuporta ka sa magnanakaw magnanakaw ka din katulad ito na kung kasama ka ng grupo na may pinatay kahit hindi ikaw ang pumatay guilty ka pa din
358,2/20/2022,diring diri na sa inyo tuwang tuwa pa kayo tapos mag hahanap kayo ng pambili ng bigas sasabihin nyo nag hihirap kayo at walang makain
359,2/20/2022,nakakahiya ang pinas kapag marcos pa rin ang naging pres dahil convicted law breaker nanay 8 times convicted plunderer yon nga lang nasa laya tapos ang tatay pinatalsik din ng pinoy dahil sa korapsyon isip isip din mga hangal
360,2/20/2022,mag alcohol ka nalang pag tapos mong mahawakan ang mga tao di yung kunwari kakamayan halata naman na nandidiri
361,2/20/2022,taenang mga bbm supporters sobra sa kabobohan harapharapang ginagago pero nagpapauto parin shuutaena sarap niyong ipasok sa bunganga ni imee
362,2/20/2022,kaya pala traffic sa fairview may asong gumagala
363,2/20/2022,pag nanalo yan at gumawa ng kalokohan sa gobyerno kawawa kayong mga hampaslupa
364,2/20/2022,weak leader ngayong kampanya lang nagpapakita
365,2/20/2022,diring diri sa mga taga caloocan
366,2/20/2022,alam ni bbm kung ayaw sa kania kaya ganun nalng sya
367,2/20/2022,alam na nia kasi kung sinu si kakapink hahahha choz
368,2/20/2022,tapos ikaw jobless ka
369,2/20/2022,nonpartisan daw punintended
370,2/20/2022,ay bakit ka naman diring diri at bakit mainit ang ulo natin bbm paka elitista
371,2/19/2022,sa sobrang crucial ng magiging turnout ng may 2022 elections sobrang nitpicking natin ngayon
372,2/17/2022,the true and real definition of diktadordictator may saltik sa utak tong taong to
373,2/15/2022,marcos marcos marcos parin best 4
374,2/15/2022,bbm family is there vinny simon atty liza didnt see sandro
375,2/21/2022,st vincent ferrer pray for us
376,2/19/2022,daming tao dahol hinarang nila ang kalye
377,2/19/2022,resbakuna event with unitim mascots govt bldg in intramuros with unitim colors tapos ang pinanggigigilan ng comelec ang leni tarps and murals in private properties apakagarapal talaga
378,2/17/2022,kala ko ba solid north bakit ung mga tarps murals sa isabela ay pinagkakadiskitahan lamang nga cla sa survey susme palibhasa walang organic sa lahat ng galaw nyo
379,2/22/2022,2022
380,2/22/2022,handa na ba kayo sa bbm presidency
381,2/22/2022,not mphos fans talking about body shamingwhen mpho is literally pushing the stereotype of big girls having a bad odor on national tv if she was really concerned she would speak to yolithey all would but theyre pushing an agenda coz the
382,2/22/2022,jusmiyo marimarlahat n lng hahahahaha mga plaway n leni supportersdaming sinasabibakit kasi ayaw nyong pabayaang kung sinong gusto iboto ng iba hindi nmn kayo pareho ng political biases kung sa tingin nyo tama kayo eh di go vote for l
383,2/22/2022,we have already started
384,2/22/2022,how would have sis tamara saved terry when she was the one to nominate her in the first place
385,2/22/2022,terry will say sis tamara betrayed her but she was busy scheming the whole day pulling everyone to the conspiracy corner except her bestie sis tamara
386,2/22/2022,sis tamara just shook up the game ziyakhala ke manje
387,2/22/2022,cannot comprehend why people still like this guy
388,2/22/2022,so as tulz as per the reason she gave why she saved hershe nominated terry bcz she is competitive and saved tulz bcz she is competitive still a game right emotions
389,2/21/2022,guys lets just be careful when we shake hands with bbm because maybe were too excited we dont know anymore were already hurting bbm
390,2/20/2022,its wonderful to see
391,2/18/2022,whr central act winning the cup 2013 carrying 63kg
392,2/18/2022,pag nakita ko si sir bongbong ng personal magpapaka babae na talaga ako promise
393,2/18/2022,no merece issoooooo
394,2/17/2022,they just copied what edsa magkaisa concept hoping that people will get overhyped with their paid influencers and trolls and be fooled by their clownery every masterpiece has its own 2nd rate copycat
395,2/16/2022,ferdinand drsten personen des landes
396,2/16/2022,can you enlighten me why you should vote bbm as a president of the philippines
397,2/16/2022,wants military presence to defend its waters in
398,2/16/2022,protect at all costs you made us proud
399,2/15/2022,baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m baby m
400,2/15/2022,see how bbm excels in smni presidential debate 2022
401,2/15/2022,my president congrats for a job well done
402,2/15/2022,is anticapitalism and corporation he is wearing a brand
403,2/15/2022,kapag hindi umattend trending kapag umattend trending padin nyare hahaha
404,2/15/2022,so dami nagmamahal sa kanya di baok lang naman na umayaw ang minority basta majority masaya at sigurado na
405,2/21/2022,nakakaisang pilipino
406,2/21/2022,wag lang silang magkakamali na istorbohin ang tatay ko at mga lolot lola ko dahil mga loyalist mga yun
407,2/21/2022,as in we
408,2/21/2022,ouchh sakit bakit sa bicol pabaka sila na mismo babaklas nyan
409,2/21/2022,lutang nga
410,2/18/2022,magnanakaw is a word always thrown to bbm amp family but in the end who among them has a clear conscience to dare say they are clean trying to deceive us that they are pure amp noble
411,2/15/2022,kaya naman pala
412,2/22/2022,mabuhay ang pampanga thank you very much
413,2/22/2022,the reality out there
414,2/22/2022,sa mahilig mag tiktok dyan sali na po kau
415,2/22/2022,lets protect them at all cost laban para samasama tayong babangon muli but please follow sana ganito lahat spread more positivity anon
416,2/22/2022,napakagandang bungad ng araw natin ang isang groupie ng bbmsara uniteam during the successful caravan in ilocos norte sucha inspiring smiles to everyone
417,2/22/2022,bong bong marcos and sara duterte are the future of filipino people
418,2/22/2022,maraming salamat sara maaayus na din ang mga spaghetti wires sa ncr at metro cebu
419,2/22/2022,wow smooth travel kakampwets hope u enjoyed the tour around butuan atleast na enjoy nyo sariwang hangin and most of all walang trapik
420,2/22/2022,may mga npa na nandito mga kabbm lets support gadon marcoleta teodoroand the rest of uniteam yung mga pink mukhang mag block voting sa senado para kahit talo sa pres at vp may posisyon parin sa govt
421,2/22/2022,22222 manifesting for and the bbmsara tandem to win this upcoming election
422,2/21/2022,at add ko po ito ang kinakatakutan ng mga oligarchs mga yellowtards at ngayon mga pinklawans
423,2/21/2022,kung anu anong ginagawan ng issue ng mga dilawang pink after lumabas yung video na halos ilaglag sa sinasakyan ni aling lenlen yung isang gustong mag selfie with aling lenlen pinkanselawans pinaka toxic yes no need to explain
424,2/21/2022,bakit si bbm dahil siya ang tunay na may malasakit sa mamamayang pilipino at sa bansang pilipinas
425,2/21/2022,nagkakaisang pilipino
426,2/21/2022,pinklawan kayo ang tunay na mamatay tao at magnanakaw ng bansang pilipinasmga lider kayo ng npa kaya mga supporter mo bastos at mahilig sa kaguluhan dahil gawain nyo talaga yon
427,2/21/2022,sa inyo na po yan pero hwag lang po kayo pakampante is baka ilaglag din po kayo nyan pag di na sya masaya sa inyo nagkakaisang pilipino
